STAZIONE FS;AEROPORTO;CODICE IDENTIFICATIVO;SALA CONFERENZE;PARCHEGGIO;PROVINCIA;IMPIANTI RISALITA;DENOMINAZIONE;SITO WEB;STELLE;TERMALE;ACCESSO AI DISABILI;PERIFERIA;FAX;NUOVA CLASSIFICAZIONE LR11;TELEFONO;COLLINARE;COMUNE;NUMERO CIVICO;INDIRIZZO;SOLARIUM;EMAIL;ZONA FIERA;LAGO;SPAGNOLO;INTERNO;CAP;AUTOSTRADA;FITNESS;GIOCHI BIMBI;TIPOLOGIA SECONDARIA;CATEGORIA;SAUNA;ZONA;INGLESE;ALTRI SERVIZI;CENTRO STORICO;ARIA CONDIZIONATA;LOCALITA;MARE;ANIMALI AMMESSI;PISCINA;TEDESCO;CHIUSURA TEMPORANEA;RISTORANTE;FRANCESE;TIPOLOGIA;PISCINA COPERTA;DATA ULTIMA MODIFICA
FALSO;FALSO;4874;FALSO;VERO;PADOVA;FALSO;HOTEL BELIE;www.belie.it;3 ***;FALSO;FALSO;VERO;499462188;3 ***;499461724;FALSO;SAN MARTINO DI LUPARI;7;Via Brenta;FALSO;hotel@belie.it;FALSO;FALSO;FALSO;;35018;FALSO;FALSO;VERO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4662;FALSO;VERO;PADOVA;FALSO;HOTEL BEL SOGGIORNO;www.termebelsoggiorno.it;3 ***;VERO;FALSO;FALSO;498600040;3 ***;498600147;FALSO;ABANO TERME;5;Via  G.Parini;FALSO;belsoggiorno@belsoggiorno.it;FALSO;FALSO;FALSO;;35031;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;VERO;;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;09/09/2015
FALSO;FALSO;4829;FALSO;VERO;PADOVA;FALSO;HOTEL CASA DEL PELLEGRINO;www.casadelpellegrino.com;3 ***;FALSO;FALSO;FALSO;498239780;3 ***;498239711;FALSO;PADOVA;21;Via M. Cesarotti;FALSO;info@casadelpellegrino.com;FALSO;FALSO;FALSO;;35123;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;1 CAPPELLA;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;10/02/2017
FALSO;FALSO;4830;FALSO;VERO;PADOVA;FALSO;HOTEL CASA DEL PELLEGRINO (DIPENDENZA);www.casadelpellegrino.com;3 ***;FALSO;FALSO;FALSO;498239780;3 ***;498239711;FALSO;PADOVA;21;Via M. Cesarotti;FALSO;info@casadelpellegrino.com;FALSO;FALSO;FALSO;;35123;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;10/02/2017
VERO;FALSO;28479;FALSO;VERO;PADOVA;FALSO;HOTEL CASANOVA;www.hotel-casanova.it;3 ***;FALSO;FALSO;VERO;498895693;3 ***;498643889;FALSO;PADOVA;47;Via Annibale da Bassano;FALSO;info@hotel-casanova.it;FALSO;FALSO;FALSO;;35135;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;04/01/2017
FALSO;FALSO;4720;FALSO;FALSO;PADOVA;FALSO;HOTEL CASTELLO;www.hotelcastelloeste.com;3 ***;FALSO;FALSO;FALSO;4293719;3 ***;429602223;FALSO;ESTE;7/A;Via S.Girolamo;FALSO;"hotelcastello@tin.it; hotelcastelloeste.com";FALSO;FALSO;FALSO;;35042;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;09/05/2016
FALSO;FALSO;4899;FALSO;VERO;PADOVA;FALSO;HOTEL CENTRALE;www.hotel-albergocentrale.it;3 ***;FALSO;FALSO;FALSO;499385192;3 ***;499385192;FALSO;TREBASELEGHE;2;Via Martiri Della Libertà;FALSO;info@hotel-albergocentrale.it;FALSO;FALSO;FALSO;;35010;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4687;FALSO;VERO;PADOVA;FALSO;HOTEL COLONNA;www.colonnahotel.it;3 ***;FALSO;FALSO;FALSO;49710975;3 ***;49710975;FALSO;ALBIGNASEGO;174;Via Roma;FALSO;info@colonnahotel.it;FALSO;FALSO;FALSO;;35020;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;ARIA CONDIZIONATA CON IMPIANTO NON CENTR;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;18/09/2015
VERO;FALSO;4814;FALSO;VERO;PADOVA;FALSO;HOTEL CORSO;www.hotelcorsopadova.it;3 ***;FALSO;FALSO;FALSO;49661576;3 ***;498750822;FALSO;PADOVA;2;C.so del Popolo;FALSO;info@hotelcorsopadova.it;FALSO;FALSO;VERO;;35131;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;ALBERGO;FALSO;14/02/2018
FALSO;FALSO;102602;FALSO;VERO;PADOVA;FALSO;HOTEL DESIDERIO;www.hoteldesiderio.eu;3 ***;FALSO;FALSO;FALSO;499329461;3 ***;499325500;FALSO;VILLA DEL CONTE;74;Via Commerciale;FALSO;info@hoteldesiderio.eu;FALSO;FALSO;FALSO;;35010;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;RISTORANTE, WI-FI, CLIMATIZZAZIONE;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;ALBERGO;FALSO;10/09/2015
FALSO;FALSO;4895;FALSO;VERO;PADOVA;FALSO;HOTEL DIANA;www.hotelristorantediana.it;3 ***;VERO;FALSO;FALSO;495212381;3 ***;495211227;FALSO;TORREGLIA;48;Via S. Pietro Montagnon;FALSO;hoteldianacantinetta@libero.it;FALSO;FALSO;FALSO;;35038;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;FALSO;;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;26/05/2017
FALSO;FALSO;4630;FALSO;VERO;PADOVA;FALSO;HOTEL DOLOMITI;www.termedolomiti.it;3 ***;VERO;FALSO;FALSO;498630154;3 ***;498669550;FALSO;ABANO TERME;16;Via C. Colombo;FALSO;dolomiti@termedolomiti.it;FALSO;FALSO;VERO;;35031;FALSO;VERO;FALSO;Albergo;;VERO;terme-euganee;VERO;;FALSO;VERO;;FALSO;FALSO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;04/02/2016
FALSO;FALSO;4806;FALSO;VERO;PADOVA;FALSO;HOTEL DONATELLO;www.hoteldonatello.net;3 ***;FALSO;FALSO;FALSO;498750829;3 ***;498750634;FALSO;PADOVA;102;Via del Santo;FALSO;info@hoteldonatello.net;FALSO;FALSO;FALSO;;35123;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;24/11/2016
FALSO;FALSO;4708;FALSO;VERO;PADOVA;FALSO;HOTEL DUE MORI;www.hotelduemori.it;3 ***;FALSO;FALSO;FALSO;499400200;3 ***;499401422;FALSO;CITTADELLA;149;Via Borgo Bassano;FALSO;info@hotelduemori.it;FALSO;FALSO;VERO;;35013;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;ARIA CONDIZ.TA CON IMPIANTO NON CENTRALI;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4643;FALSO;VERO;PADOVA;FALSO;HOTEL EDEN;www.termeeden.it;3 ***;VERO;VERO;FALSO;498669743;;498669977;FALSO;ABANO TERME;70;Via Valerio Flacco;FALSO;info@termeeden.it;FALSO;FALSO;FALSO;;35031;FALSO;VERO;FALSO;Albergo;;VERO;terme-euganee;VERO;ARIA CONDIZIONATA IN SALA RISTORANTE;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;10/05/2016
FALSO;FALSO;4816;FALSO;VERO;PADOVA;FALSO;HOTEL GARIBALDI;www.hotelgaribaldi.com;3 ***;FALSO;FALSO;FALSO;498932463;3 ***;498932466;FALSO;PADOVA;63;Via S. Marco;FALSO;info@hotelgaribaldi.com;VERO;FALSO;VERO;;35020;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;TV SATELLITARE SKY, INTERNET WIRELESS, INTERNET POINT;FALSO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;07/10/2015
FALSO;FALSO;4881;FALSO;VERO;PADOVA;FALSO;HOTEL GIARDINO;www.hotel-giardino.com;3 ***;FALSO;FALSO;FALSO;425958696;;425958695;FALSO;STANGHELLA;35/36;P.zza R. O. Pighin;FALSO;info@hotel-giardino.com;FALSO;FALSO;VERO;;35048;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;23/01/2018
FALSO;FALSO;4856;FALSO;VERO;PADOVA;FALSO;HOTEL GIOTTO;www.hotelgiotto.com;3 ***;FALSO;VERO;FALSO;49662677;3 ***;498761845;FALSO;PADOVA;33;PIAZZALE PONTECORVO;FALSO;info@hotelgiotto.com;FALSO;FALSO;VERO;;35121;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4632;FALSO;VERO;PADOVA;FALSO;HOTEL HARRYS' GARDEN;www.harrys.it;3 ***;VERO;FALSO;FALSO;498668500;;49667011;FALSO;ABANO TERME;50;Via Marzia;FALSO;harrys@harrys.it;FALSO;FALSO;FALSO;;35031;FALSO;VERO;VERO;Albergo;;VERO;terme-euganee;VERO;;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;05/02/2014
FALSO;FALSO;4808;FALSO;VERO;PADOVA;FALSO;HOTEL IBIS;www.ibishotel.com;3 ***;FALSO;FALSO;FALSO;49761199;3 ***;49761900;FALSO;PADOVA;14/B;C.so Stati Uniti;FALSO;h1161@accor.com;FALSO;FALSO;FALSO;;35127;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;12/12/2017
FALSO;FALSO;4832;FALSO;FALSO;PADOVA;FALSO;HOTEL IGEA;www.hoteligea.it;3 ***;FALSO;FALSO;FALSO;49660865;3 ***;498750577;FALSO;PADOVA;87;Via Ospedale;FALSO;info@hoteligea.it;FALSO;FALSO;VERO;;35121;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;ASCIUGA CAPELLI NEI BAGNI;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;ALBERGO;FALSO;14/02/2018
FALSO;FALSO;4744;FALSO;VERO;PADOVA;FALSO;HOTEL LA LOGGIA;www.hotellaloggia.it;3 ***;FALSO;FALSO;FALSO;499007542;3 ***;499000024;FALSO;MESTRINO;34;Via IV Novembre;FALSO;info@hotellaloggia.it;FALSO;FALSO;FALSO;;35035;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;FALSO;;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;25/10/2017
FALSO;FALSO;4636;FALSO;VERO;PADOVA;FALSO;HOTEL LA SERENISSIMA TERME;www.hotellaserenissima.it;3 ***;VERO;FALSO;FALSO;498669610;3 ***;498669100;FALSO;ABANO TERME;47;Via Marzia;FALSO;hotel.laserenissima@libero.it;FALSO;FALSO;FALSO;;35031;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;VERO;ARIA CONDIZIONATA CON IMPIANTO NON CENTR;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;09/09/2015
FALSO;FALSO;4730;FALSO;VERO;PADOVA;FALSO;HOTEL L'INCONTRO;www.hotellincontro.it;3 ***;VERO;FALSO;FALSO;499130002;3 ***;499130002;FALSO;GALZIGNANO TERME;11;Via Roma;FALSO;info@hotellincontro.it;FALSO;FALSO;FALSO;;35030;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;FALSO;;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;30/05/2017
FALSO;FALSO;4685;FALSO;VERO;PADOVA;FALSO;HOTEL LO ZODIACO;www.hotellozodiaco.it;3 ***;VERO;FALSO;FALSO;498618287;3 ***;498602392;FALSO;ABANO TERME;98;Via Valerio Flacco;FALSO;info@hotellozodiaco.it;FALSO;FALSO;VERO;;35031;FALSO;VERO;FALSO;Albergo;;VERO;terme-euganee;VERO;BAGNO TURCO, FRIGIDARIUM, KNEIPP,MASSAGGI, ESTETICA;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;19/05/2017
FALSO;FALSO;50887;FALSO;VERO;PADOVA;FALSO;HOTEL M14;www.hotelm14.it;3 ***;FALSO;FALSO;FALSO;049 8786791;3 ***;498762011;FALSO;PADOVA;9;Via Acquette;FALSO;info@hotelm14.it;FALSO;FALSO;VERO;;35139;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;internet su tutta la struttura - tv satellitare;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;04/07/2017
FALSO;FALSO;4746;FALSO;VERO;PADOVA;FALSO;HOTEL MARCO EFFE;www.hotelmarcoeffe.com;3 ***;FALSO;FALSO;FALSO;499007306;3 ***;499003752;FALSO;MESTRINO;63/65;Via Marco Polo;FALSO;info@hotelmarcoeffe.it;FALSO;FALSO;FALSO;;35035;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;INTERNET WIRELESS;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;25/10/2017
FALSO;FALSO;4781;FALSO;VERO;PADOVA;FALSO;HOTEL MARCONI TERME;www.termemarconi.it;3 ***;VERO;FALSO;FALSO;498910866;3 ***;49793144;FALSO;MONTEGROTTO TERME;6;Via Catajo;FALSO;terme.marconi@tin.it;FALSO;FALSO;FALSO;;35036;FALSO;VERO;FALSO;Albergo;;FALSO;terme-euganee;VERO;;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;02/09/2016
FALSO;FALSO;4833;FALSO;VERO;PADOVA;FALSO;HOTEL MARITAN;www.hotelmaritan.it;3 ***;FALSO;FALSO;FALSO;49850506;3 ***;49850177;FALSO;PADOVA;34;Via Gattamelata;FALSO;info@hotelmaritan.it;FALSO;FALSO;VERO;;35128;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;14/02/2018
FALSO;FALSO;4686;FALSO;VERO;PADOVA;FALSO;HOTEL MASTER;www.hotelmaster.it;3 ***;FALSO;FALSO;VERO;498629145;3 ***;0498629111 - 0498629095;FALSO;ALBIGNASEGO;60;Via Mameli;FALSO;hotelmaster@libero.it;FALSO;FALSO;VERO;;35020;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4721;FALSO;VERO;PADOVA;FALSO;HOTEL OASI;www.hoteloasieste.it;3 ***;FALSO;FALSO;VERO;429615020;3 ***;0429177560 - 3317801039;FALSO;ESTE;166;Via Deserto;FALSO;info@hoteloasieste.it;FALSO;FALSO;FALSO;;35042;FALSO;FALSO;VERO;Albergo;;FALSO;terme-euganee;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;27/02/2018
FALSO;FALSO;4713;FALSO;VERO;PADOVA;FALSO;HOTEL OASI;www.hoteloasi.eu;3 ***;FALSO;FALSO;FALSO;499514092;3 ***;499500693;FALSO;CONSELVE;2;Via Rossini;FALSO;info@hoteloasi.eu;FALSO;FALSO;VERO;;35026;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;03/03/2017
FALSO;FALSO;4796;FALSO;VERO;PADOVA;FALSO;HOTEL PARADISO;www.paradiso-hotel.it;3 ***;FALSO;FALSO;VERO;499801371;3 ***;499801366;FALSO;NOVENTA PADOVANA;40;Via Oltrebrenta;FALSO;paradis@libero.it;FALSO;FALSO;VERO;;35027;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;18/09/2015
VERO;FALSO;4837;FALSO;VERO;PADOVA;FALSO;HOTEL PATAVIUM;www.hotelpatavium.it;3 ***;FALSO;VERO;FALSO;498728372;;49723698;FALSO;PADOVA;106;Via Beato Pellegrino;FALSO;info@hotelpatavium.it;FALSO;FALSO;VERO;;35137;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;WIRLESS;VERO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;07/02/2014
VERO;FALSO;4695;FALSO;VERO;PADOVA;FALSO;HOTEL PETRARCA;www.ristorantehotelpetrarca.it;3 ***;FALSO;FALSO;FALSO;425485190;3 ***;425485176;FALSO;BOARA PISANI;90;Via Roma;FALSO;hotelpetrarca@ristorantehotelpetrarca.it;FALSO;FALSO;FALSO;;35040;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;24/07/2017
FALSO;FALSO;4896;FALSO;VERO;PADOVA;FALSO;HOTEL PICCOLO MARTE;www.piccolomarte.it;3 ***;VERO;FALSO;FALSO;495211254;3 ***;495211177;VERO;TORREGLIA;51;Via Castelletto;FALSO;info@piccolomarte.it;FALSO;FALSO;VERO;;35038;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;VERO;;FALSO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;25/02/2016
FALSO;FALSO;4904;FALSO;VERO;PADOVA;FALSO;HOTEL RESI;www.albergoresi.it;3 ***;FALSO;FALSO;FALSO;498934520;3 ***;49628800;FALSO;VIGONZA;4;Via IV Novembre;FALSO;albergoresi.cm@gmail.com;FALSO;FALSO;VERO;;35010;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;04/07/2017
FALSO;FALSO;4905;FALSO;VERO;PADOVA;FALSO;HOTEL RESIDEP;www.hotelresi.it;3 ***;FALSO;FALSO;FALSO;498934520;3 ***;49628838;FALSO;VIGONZA;58;Via Padova;FALSO;info@hotelresi.it;FALSO;FALSO;VERO;;35010;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;WI-FI GRATUITO;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;31/05/2016
FALSO;FALSO;4734;FALSO;VERO;PADOVA;FALSO;HOTEL RESTAURANT VALBRENTA;www.hotelvalbrenta.com;3 ***;FALSO;FALSO;FALSO;0498840790 - 049767303;3 ***;498840790;FALSO;LIMENA;30;P.zza A. Diaz;FALSO;info@hotelvalbrenta.com;FALSO;FALSO;FALSO;;35010;VERO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4751;FALSO;VERO;PADOVA;FALSO;HOTEL RIST. ALDO MORO;www.hotelaldomoro.com;3 ***;FALSO;FALSO;FALSO;42982842;3 ***;42981351;FALSO;MONTAGNANA;27;Via G. Marconi;FALSO;info@hotelaldomoro.com;FALSO;FALSO;FALSO;;35044;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;25/02/2016
FALSO;FALSO;4752;FALSO;VERO;PADOVA;FALSO;HOTEL RIST. ALDO MORO (DIPENDENZA 1);www.hotelaldomoro.com;3 ***;FALSO;FALSO;FALSO;42982842;3 ***;42981351;FALSO;MONTAGNANA;27;Via G. Marconi;FALSO;info@hotelaldomoro.com;FALSO;FALSO;FALSO;;35044;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;25/02/2016
FALSO;FALSO;4757;FALSO;VERO;PADOVA;FALSO;HOTEL RIST. ALDO MORO (DIPENDENZA 2);www.hotelaldomoro.com;3 ***;FALSO;FALSO;FALSO;42982842;3 ***;42981351;FALSO;MONTAGNANA;27;Via G. Marconi;FALSO;info@hotelaldomoro.com;FALSO;FALSO;FALSO;;35044;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;25/02/2016
FALSO;FALSO;4739;FALSO;VERO;PADOVA;FALSO;HOTEL RISTORANTE ALLA NAVE;www.hotellanave.com;3 ***;FALSO;FALSO;FALSO;245589986;3 ***;425595121;FALSO;MASI;2;Via Garibaldi;FALSO;hotellanave@hotellanave.com;FALSO;FALSO;VERO;;35040;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;18/09/2015
FALSO;FALSO;4900;FALSO;VERO;PADOVA;FALSO;HOTEL RISTORANTE BELVEDERE;www.belvederetrebaseleghe.com;3 ***;FALSO;FALSO;FALSO;499388896;3 ***;499385115;FALSO;TREBASELEGHE;4;Via Montello;FALSO;hr.belvedere@tiscali.it;FALSO;FALSO;VERO;;35010;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;09/05/2016
FALSO;FALSO;4634;FALSO;VERO;PADOVA;FALSO;HOTEL ROSA;www.abanohotelrosa.it;3 ***;VERO;FALSO;FALSO;498610213;3 ***;498601252;FALSO;ABANO TERME;23;Viale delle Terme;FALSO;info@abanohotelrosa.it;FALSO;FALSO;FALSO;;35031;FALSO;FALSO;FALSO;Albergo;;FALSO;terme-euganee;VERO;;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;15/09/2017
FALSO;FALSO;4673;FALSO;VERO;PADOVA;FALSO;HOTEL  SAINT LOUIS;www.abanohotelverona.it;3 ***;VERO;FALSO;FALSO;498601019;3 ***;498600833;FALSO;ABANO TERME;75;Via Valerio Flacco;FALSO;info@st-louishotel.com;FALSO;FALSO;FALSO;;35031;FALSO;FALSO;VERO;Albergo;;VERO;terme-euganee;VERO;"IMPIANTI TERMALI A M. 10; CENTRO BENESSERE";FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;10/02/2017
VERO;FALSO;44629;FALSO;VERO;PADOVA;FALSO;HOTEL SAN PAOLO;www.hotelsan-paolo.it;3 ***;FALSO;FALSO;FALSO;499305092;3 ***;499302307;FALSO;CAMPOSAMPIERO;5;Via Borgo Padova;FALSO;info@hotelsan-paolo.it;FALSO;FALSO;FALSO;;35012;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;27/08/2015
FALSO;FALSO;4835;FALSO;FALSO;PADOVA;FALSO;HOTEL S.ANTONIO;www.hotelsantantonio.it;3 ***;FALSO;FALSO;FALSO;498752508;3 ***;498751393;FALSO;PADOVA;118;Via S. Fermo;FALSO;info@hotelsantantonio.it;FALSO;FALSO;FALSO;;35137;FALSO;FALSO;FALSO;Albergo;;FALSO;padova;VERO;ARIA CONDIZIONATA CON IMPIANTO NON CENTR;VERO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;04/11/2016
FALSO;FALSO;4776;FALSO;VERO;PADOVA;FALSO;HOTEL TERME APOLLO;www.termeapollo.it;3 ***;VERO;FALSO;FALSO;498910287;3 ***;498911677;FALSO;MONTEGROTTO TERME;4;Via San Pio X;FALSO;apollo@termeapollo.it;FALSO;FALSO;FALSO;;35036;FALSO;VERO;VERO;Albergo;;VERO;terme-euganee;VERO;TV  RETI NAZ. ED EUROPEE VIA SAt. + russa e araba;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;18/09/2015
FALSO;FALSO;4640;FALSO;VERO;PADOVA;FALSO;HOTEL TERME BOLOGNA;www.hoteltermebologna.com;3 ***;VERO;FALSO;FALSO;498668110;3 ***;498669499;FALSO;ABANO TERME;29;Via V. Flacco;FALSO;info@hoteltermebologna.com;FALSO;FALSO;FALSO;;35031;FALSO;VERO;FALSO;Albergo;;VERO;terme-euganee;VERO;;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;26/10/2017
FALSO;FALSO;4777;FALSO;VERO;PADOVA;FALSO;HOTEL TERME COMMODORE;www.commodore.it;3 ***;VERO;FALSO;FALSO;498910261;3 ***;49793777;FALSO;MONTEGROTTO TERME;2;Via San Pio X;FALSO;terme.commodore@tin.it;FALSO;FALSO;VERO;;35036;FALSO;VERO;FALSO;Albergo;;VERO;terme-euganee;VERO;INTERNET POINT;FALSO;VERO;;FALSO;VERO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;18/08/2017
FALSO;FALSO;4642;FALSO;VERO;PADOVA;FALSO;HOTEL TERME CRISTOFORO;www.cristoforo.it;3 ***;VERO;FALSO;FALSO;498601207;3 ***;498600811;FALSO;ABANO TERME;2;Via Cristoforo Colombo;FALSO;cristoforo@cristoforo.it;FALSO;FALSO;FALSO;;35031;FALSO;FALSO;FALSO;Albergo;;VERO;terme-euganee;VERO;;FALSO;VERO;;FALSO;FALSO;VERO;VERO;FALSO;VERO;VERO;ALBERGO;VERO;21/10/2016
