"STAZIONE FS";"AEROPORTO";"CODICE IDENTIFICATIVO";"SALA CONFERENZE";"PARCHEGGIO";"PROVINCIA";"IMPIANTI RISALITA";"DENOMINAZIONE";"SITO WEB";"STELLE";"TERMALE";"ACCESSO AI DISABILI";"PERIFERIA";"FAX";"NUOVA CLASSIFICAZIONE LR11";"TELEFONO";"COLLINARE";"COMUNE";"NUMERO CIVICO";"INDIRIZZO";"SOLARIUM";"EMAIL";"ZONA FIERA";"LAGO";"SPAGNOLO";"INTERNO";"CAP";"AUTOSTRADA";"FITNESS";"GIOCHI BIMBI";"TIPOLOGIA SECONDARIA";"CATEGORIA";"SAUNA";"ZONA";"INGLESE";"ALTRI SERVIZI";"CENTRO STORICO";"ARIA CONDIZIONATA";"LOCALITA";"MARE";"ANIMALI AMMESSI";"PISCINA";"TEDESCO";"CHIUSURA TEMPORANEA";"RISTORANTE";"FRANCESE";"TIPOLOGIA";"PISCINA COPERTA";"DATA ULTIMA MODIFICA"
"Falso";"Falso";"48168";"Falso";"Falso";"VENEZIA";"Falso";"BED & BREAKFAST SOGNARE A VENEZIA";;;"Falso";"Falso";"Falso";;"2 Leoni";"3485743327";"Falso";"VENEZIA";"324";"CANNAREGIO";"Falso";"info@sognareavenezia.com";"Falso";"Falso";"Vero";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"29/03/2017"
"Falso";"Falso";"30400";"Falso";"Falso";"VENEZIA";"Falso";"BED & BREAKFAST VALENTINI";"www.valentini.bb.it";;"Falso";"Falso";"Vero";"041-5400711";"3 Leoni";"041-5400711";"Falso";"MARTELLAGO";"10";"via Cimarosa";"Falso";"info@valentini-bb.it";"Falso";"Falso";"Falso";;"30030";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"12/08/2016"
"Falso";"Falso";"49852";"Falso";"Falso";"VENEZIA";"Falso";"BED & BREAKFAST YOU & ME";"www.bbyouandme.com      www.bbyouandme.it";;"Falso";"Falso";"Falso";"+39 0415226507";"2 Leoni";"+39 0415226507  +393465768385";"Falso";"VENEZIA";"1459/A";"SAN POLO";"Falso";"info@bbyouandme.com";"Falso";"Falso";"Falso";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"04/04/2017"
"Vero";"Vero";"170622";"Falso";"Falso";"VENEZIA";"Falso";"BELLA PIAVE";;;"Falso";"Falso";"Falso";;"3 Leoni";"338/4156253";"Falso";"FOSSALTA DI PIAVE";"79";"via della speranza";"Falso";"info@bellapiave.it";"Falso";"Falso";"Vero";;"30020";"Vero";"Falso";"Falso";;;"Falso";"jesolo-eraclea";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"24/02/2017"
"Falso";"Falso";"48672";"Falso";"Falso";"VENEZIA";"Falso";"BELLEVUE";;;"Falso";"Falso";"Falso";;"4 Leoni";"041 52087245";"Falso";"VENEZIA";"288";"San Marco";"Falso";"torreorologio@sanmarcohotels.com";"Falso";"Falso";"Vero";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"16/01/2017"
"Falso";"Falso";"113765";"Falso";"Vero";"VENEZIA";"Falso";"BENVENUTI AL SUD";;;"Falso";"Falso";"Falso";;"2 Leoni";"3936502121";"Falso";"MARTELLAGO";"43";"VIA BAZZERA";"Falso";"guerinoauriemma@alice.it";"Falso";"Falso";"Falso";;"30030";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Falso";"wifi";"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"11/01/2016"
"Falso";"Falso";"30844";"Falso";"Falso";"VENEZIA";"Falso";"BIENNALE";"www.biennalevenezia.net";;"Falso";"Falso";"Falso";"349-4625109  0424 462163";"2 Leoni";"041-5224793 Cell.348-7465135 TEL.0424 46";"Falso";"VENEZIA";"1";"Castello, S.Elena - campo Monte Grappa";"Falso";"bbbiennale@gmail.com";"Falso";"Falso";"Falso";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"Internet, TV";"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"23/11/2017"
"Falso";"Falso";"30912";"Falso";"Falso";"VENEZIA";"Falso";"BLOOM";"www.bloom-venice.com";;"Falso";"Falso";"Falso";"0039 0415228043";"4 Leoni";"0039 3401498872";"Falso";"VENEZIA";"3470";"SAN MARCO";"Falso";"info@bloom-venice.com";"Falso";"Falso";"Vero";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"TV SAT- FRIGOBAR- ASCIUGACAPELLI- WI-FI";"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"05/06/2017"
"Falso";"Falso";"90520";"Falso";"Falso";"VENEZIA";"Falso";"BOUTIQUE SAN MARCO";;;"Falso";"Falso";"Falso";"041-8778460";"2 Leoni";"3450697058";"Falso";"VENEZIA";"5314";"CASTELLO";"Falso";"boutiquesanmarco@gmail.com";"Falso";"Falso";"Falso";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"10/08/2015"
"Falso";"Falso";"30659";"Falso";"Falso";"VENEZIA";"Falso";"BURCHIELLE 1";;;"Falso";"Falso";"Falso";;"2 Leoni";"3939410452";"Falso";"VENEZIA";"421";"Santa Croce";"Falso";"elias565@hotmail.com";"Falso";"Falso";"Vero";;"30135";"Falso";"Falso";"Vero";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"14/07/2017"
"Falso";"Falso";"30832";"Falso";"Falso";"VENEZIA";"Falso";"CA' ALTANA";"http://caltana.altavista.org";;"Falso";"Falso";"Falso";"041-5202354";;"041-5202354  348-5826140";"Falso";"VENEZIA";"4410";"Castello";"Falso";"ca.altana@gmail.com";"Falso";"Falso";"Falso";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"06/08/2015"
"Falso";"Falso";"47017";"Falso";"Vero";"VENEZIA";"Falso";"CA' ANGELA";;;"Falso";"Falso";"Vero";"041-446171";"2 Leoni";"041-446171";"Falso";"SCORZE'";"38";"VIA M. BUONARROTI";"Falso";"vittoscattolin@gmail.com";"Falso";"Falso";"Falso";;"30037";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"INTERNET";"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"01/03/2016"
"Falso";"Falso";"45756";"Falso";"Falso";"VENEZIA";"Falso";"CA' BARBA B&B";"www.cabarba.com";;"Falso";"Falso";"Falso";"041-2448609";"4 Leoni";"041-5242816";"Falso";"VENEZIA";"1825";"SAN POLO";"Falso";"info@cabarba.com";"Falso";"Falso";"Falso";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"13/10/2016"
"Falso";"Falso";"86200";"Falso";"Falso";"VENEZIA";"Falso";"CA' BARBARIA";;;"Falso";"Falso";"Falso";;"2 Leoni";"366-5202675";"Falso";"VENEZIA";"6668";"CASTELLO";"Falso";"bbcabarbaria@gmail.com";"Falso";"Falso";"Falso";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"WI FI";"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"31/05/2017"
"Falso";"Falso";"46641";"Falso";"Falso";"VENEZIA";"Falso";"CA' BELLA";;;"Falso";"Falso";"Falso";;"2 Leoni";"0412411162";"Falso";"VENEZIA";"5388";"Cannaregio";"Falso";"art@sibielak.info";"Falso";"Falso";"Falso";;"30121";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"27/03/2017"
"Falso";"Falso";"49497";"Falso";"Falso";"VENEZIA";"Falso";"CA' BONVICINI";"www.cabonvicini.com";;"Falso";"Falso";"Falso";;"4 Leoni";"041 2750106";"Falso";"VENEZIA";"2160";"SANTA CROCE";"Falso";"info@cabonvicini.com";"Falso";"Falso";"Vero";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"06/10/2016"
"Falso";"Falso";"56162";"Falso";"Falso";"VENEZIA";"Falso";"CA' CAPPELLIS";"www.cappellisapartments.it";;"Falso";"Falso";"Falso";;"5 Leoni";"3665032704";"Falso";"VENEZIA";"5400";"CANNAREGIO";"Falso";"INFO@CACAPPELLIS.IT";"Falso";"Falso";"Vero";;"30121";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"wi fi gratuito";"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"19/07/2017"
"Falso";"Falso";"46871";"Falso";"Falso";"VENEZIA";"Falso";"CA' CARABBA 1";"www.cabragadin.com";;"Falso";"Falso";"Falso";"0293661058";"2 Leoni";"3490755354";"Falso";"VENEZIA";"6045 - I° p.";"Castello";"Falso";"info@cabragadin.com";"Falso";"Falso";"Vero";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"23/08/2016"
"Falso";"Falso";"46872";"Falso";"Falso";"VENEZIA";"Falso";"CA' CARABBA 2";"www.bragadin.com";;"Falso";"Falso";"Falso";"0293661058";"2 Leoni";"3490755354";"Falso";"VENEZIA";"6041 6045 - I° p.";"Castello";"Falso";"info@bragadin.com";"Falso";"Falso";"Vero";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"23/08/2016"
"Falso";"Falso";"59040";"Falso";"Falso";"VENEZIA";"Falso";"CA' CORONA";;;"Falso";"Falso";"Falso";;"2 Leoni";"0412412824";"Falso";"VENEZIA";"4464";"CASTELLO";"Falso";"stefanobiasutti@live.it";"Falso";"Falso";"Vero";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"29/06/2017"
"Vero";"Falso";"48255";"Falso";"Vero";"VENEZIA";"Falso";"CA' DA KA";"www.cadaka.it";;"Vero";"Falso";"Falso";;"3 Leoni";"3358346948";"Falso";"SALZANO";"180";"VIA XXV APRILE";"Falso";"cadaka@virgilio.it";"Falso";"Falso";"Falso";;"30030";"Vero";"Falso";"Falso";;;"Falso";"venezia";"Falso";"internet wi-fi";"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"25/10/2016"
"Falso";"Falso";"30801";"Falso";"Falso";"VENEZIA";"Falso";"CA' DALISERA B&B";"www.cadalisera.it";;"Falso";"Falso";"Falso";;"3 Leoni";"041 5226694";"Falso";"VENEZIA";"1386";"San Marco";"Falso";"cadalisera@libero.it";"Falso";"Falso";"Vero";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"WI-FI - internet via cavo";"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"26/04/2017"
"Falso";"Falso";"52099";"Falso";"Falso";"VENEZIA";"Falso";"CA' DA MI";;;"Falso";"Falso";"Falso";"0421241407";;"0421241407 - 3482856443";"Falso";"CINTO CAOMAGGIORE";"31";"Via Friuli";"Falso";"info@renatogerolin.it";"Falso";"Falso";"Falso";;"30020";"Falso";"Falso";"Falso";;;"Falso";"caorle";"Falso";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"21/12/2012"
"Falso";"Falso";"99922";"Falso";"Vero";"VENEZIA";"Falso";"CA' D'ARTISTI BED AND BREAKFAST";"www.cadartisti.it";;"Falso";"Falso";"Falso";;"4 Leoni";"0421260397";"Falso";"CAORLE";"2";"Via Eric Il Rosso";"Falso";"info@cadartisti.it";"Falso";"Falso";"Falso";;"30021";"Falso";"Falso";"Vero";;;"Falso";"caorle";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"29/06/2017"
"Falso";"Falso";"47913";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEGLI ARCHI B&B";"www.cadegliarchi.com";;"Falso";"Falso";"Falso";"041 5236215";;"041 2411218  Cell.349 8744275";"Falso";"VENEZIA";"1440/A";"CASTELLO";"Falso";"nicoletta_marchiori@tiscali.it";"Falso";"Falso";"Vero";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"Televisione";"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"03/12/2015"
"Vero";"Vero";"30398";"Falso";"Vero";"VENEZIA";"Falso";"CA' DEGLI ULIVI";"www.cadegliulivi.it";;"Falso";"Falso";"Falso";"041 2437229";"3 Leoni";"041 5030485 Cell.339 8294800 Cell.348 89";"Falso";"MARTELLAGO";"109";"Maerne, via Roviego";"Falso";"info@cadegliulivi.it";"Falso";"Falso";"Vero";;"30030";"Vero";"Falso";"Vero";;;"Falso";"venezia";"Vero";"transfert a / per aeroporto - tv - biciclette";"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"06/06/2016"
"Falso";"Falso";"52103";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEI POLO 2";"www.cadeipolo.com";;"Falso";"Falso";"Falso";"0412428967";"4 Leoni";"0412440213";"Falso";"VENEZIA";"203";"SANTA CROCE";"Falso";"info@cadeipolo.com";"Falso";"Falso";"Falso";;"30135";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"30/06/2017"
"Falso";"Falso";"117622";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL CINEMA";;;"Falso";"Falso";"Falso";;"2 Leoni";"0415285312";"Falso";"VENEZIA";"2954";"CASTELLO";"Falso";"INFO@CADELCINEMA.COM";"Falso";"Falso";"Falso";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"06/12/2017"
"Falso";"Falso";"30839";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL GALLO";"www.cadelgallo.it";;"Falso";"Falso";"Falso";;;"3296762910";"Falso";"VENEZIA";"3610";"DORSODURO";"Falso";"cadelgallo@libero.it";"Falso";"Falso";"Vero";;"30123";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"21/12/2012"
"Falso";"Falso";"90300";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL GUARDI - (temp. chiusa)";;;"Falso";"Falso";"Falso";;"4 Leoni";"335462365";"Falso";"VENEZIA";"1014 - 1° PIANO";"DORSODURO";"Falso";"info@palazzoguardivenice.com";"Falso";"Falso";"Vero";;"30123";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"11/01/2018"
"Falso";"Falso";"45472";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELLA CORTE SUITE";;;"Falso";"Falso";"Falso";"041-722345";"4 Leoni";"041-715877";"Falso";"VENEZIA";"3545 - 3560";"DORSODURO";"Falso";"info@cadellacorte.com";"Falso";"Falso";"Vero";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"27/10/2016"
"Falso";"Falso";"30564";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELLA LOGGIA";"www.cadellaloggia.com";;"Falso";"Falso";"Falso";"0412771005";"2 Leoni";"041-0933671 3477235929 3397193484";"Falso";"VENEZIA";"921/A";"San Marco";"Falso";"info@cadellaloggia.com";"Falso";"Falso";"Falso";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"08/08/2017"
"Falso";"Falso";"75680";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELL'ARTE";;;"Falso";"Falso";"Falso";"041-0988074";"2 Leoni";"041-0988073";"Falso";"VENEZIA";"3286";"SAN MARCO";"Falso";"info@cadellarte.com";"Falso";"Falso";"Vero";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"07/09/2016"
"Falso";"Falso";"88240";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELL'ARTE 2";;;"Falso";"Falso";"Falso";"041-0988074";"2 Leoni";"041-0988073";"Falso";"VENEZIA";"3286";"SAN MARCO";"Falso";"direzione@cadellarte.com";"Falso";"Falso";"Vero";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"07/09/2016"
"Falso";"Falso";"30819";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELLE ACQUE";;;"Falso";"Falso";"Falso";"041-2414112";"3 Leoni";"041-2411277";"Falso";"VENEZIA";"4991";"San Marco";"Falso";"info@locandadelleacque.it";"Falso";"Falso";"Falso";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"24/03/2017"
"Falso";"Falso";"194223";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELLE PALME";;;"Falso";"Falso";"Falso";;"4 Leoni";"389 5753374";"Falso";"MARTELLAGO";"15";"PIAZZA DELLA VITTORIA";"Falso";"mrcoin87@gmail.com";"Falso";"Falso";"Falso";;"30030";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"16/06/2017"
"Falso";"Falso";"199653";"Falso";"Falso";"VENEZIA";"Falso";"CA' DELLE ROSE";"WWW.CADELLEROSE.OTG";;"Falso";"Falso";"Falso";;"4 Leoni";"335-6141482";"Falso";"FOSSALTA DI PORTOGRUARO";"SNC";"VIA C. ALTOVITI";"Falso";"CADELLEROSE.ORG@GMAIL.COM";"Falso";"Falso";"Falso";;"30025";"Falso";"Falso";"Falso";;;"Falso";"bibione";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"22/11/2017"
"Falso";"Falso";"108902";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL MODENA";"www.cadelmodena.it";;"Falso";"Falso";"Falso";;"2 Leoni";;"Falso";"VENEZIA";"2006/A";"SANTA CROCE";"Falso";"info@cadelmodena.it";"Falso";"Falso";"Falso";;"30135";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"09/02/2018"
"Falso";"Falso";"30557";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL POMO GRANA'";"www.bedbreakfastvenezia.it";;"Falso";"Falso";"Falso";;"4 Leoni";"347 0833785";"Falso";"VENEZIA";"12";"F.ta Sebastiano Santi - Murano";"Falso";"info@bedbreakfastvenezia.it";"Falso";"Falso";"Falso";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"04/10/2016"
"Falso";"Falso";"79260";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL RAVANO";;;"Falso";"Falso";"Falso";;"2 Leoni";"349-2581969";"Falso";"VENEZIA";"2191";"SANTA CROCE";"Falso";"cadelravano@gmail.com";"Falso";"Falso";"Falso";;"30135";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"22/02/2017"
"Falso";"Falso";"112062";"Falso";"Falso";"VENEZIA";"Falso";"CA' DEL TENTOR";;;"Falso";"Falso";"Falso";;"3 Leoni";"3664349941";"Falso";"VENEZIA";"1810A";"SANTA CROCE";"Falso";"info@locandapostevecie.com";"Falso";"Falso";"Falso";;"30100";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"10/12/2015"
"Falso";"Falso";"30499";"Falso";"Falso";"VENEZIA";"Falso";"CA' DI ROSE";"www.cadirose.eu";;"Falso";"Falso";"Falso";"+39 0415232696";;"+39 0415226919";"Falso";"VENEZIA";"940";"Calle dei Frati - Dorsoduro";"Falso";"gio.vent@libero.it";"Falso";"Falso";"Vero";;"30123";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";"tv;frigobar;tea/coffee facilities;hairdryer; breakfast;wifi";"Vero";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"26/09/2013"
"Falso";"Falso";"113522";"Falso";"Falso";"VENEZIA";"Falso";"CA' DOLCE";;;"Falso";"Falso";"Falso";"0421971929";;"0421990156";"Falso";"JESOLO";"1";"VIA DEI PESCHI";"Falso";"ANTONELLAVENERANDA@LIBERO.IT";"Falso";"Falso";"Falso";;"30016";"Falso";"Falso";"Falso";;;"Falso";"jesolo-eraclea";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"18/08/2015"
"Falso";"Falso";"107444";"Falso";"Falso";"VENEZIA";"Falso";"CA' FELICE";;;"Falso";"Falso";"Falso";;;"320-7420052";"Falso";"VENEZIA";"5065";"CANNAREGIO";"Falso";"sabina.it@virgilio.it";"Falso";"Falso";"Falso";;"30121";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"09/02/2015"
"Falso";"Falso";"105702";"Falso";"Falso";"VENEZIA";"Falso";"CA' FURLAN";"www.cafurlan.eu";;"Falso";"Falso";"Falso";"390412443413";"3 Leoni";"390412410338";"Falso";"VENEZIA";"3257";"CASTELLO";"Falso";"info@cafurlan.it";"Falso";"Falso";"Vero";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"17/08/2016"
"Falso";"Falso";"30896";"Falso";"Falso";"VENEZIA";"Falso";"CA' GIORGIO";;;"Falso";"Falso";"Falso";;;"348-3437937";"Falso";"VENEZIA";"5639";"CANNAREGIO";"Falso";"infocagiorgiovenezia@gmail.com";"Falso";"Falso";"Falso";;"30121";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"21/12/2012"
"Falso";"Falso";"30898";"Falso";"Falso";"VENEZIA";"Falso";"CA' ISABELLA";"www.veniceflats.it";;"Falso";"Falso";"Falso";"041-5203712";"2 Leoni";"041-5203712";"Falso";"VENEZIA";"778";"FOND. S.BIAGIO - GIUDECCA";"Falso";"caisabella.venezia@gmail.com";"Falso";"Falso";"Falso";;"30133";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Falso";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"13/07/2017"
"Falso";"Falso";"49185";"Falso";"Falso";"VENEZIA";"Falso";"CA' ISIDORO";"www.caisidoro.com";;"Falso";"Falso";"Falso";;"2 Leoni";"041 5282143";"Falso";"VENEZIA";"3376/A";"CASTELLO - CALLE LION";"Falso";"info@caisidoro.com";"Falso";"Falso";"Falso";;"30122";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"BED AND BREAKFAST";"Falso";"06/02/2018"
"Falso";"Falso";"46011";"Falso";"Vero";"VENEZIA";"Falso";"CA' L'OASI";"www.ca-loasi.com";;"Falso";"Falso";"Falso";;;"0421.309726";"Falso";"SAN DONA' DI PIAVE";"139";"Via Mussetta di Sopra";"Falso";"sole.mari@hotmail.it";"Falso";"Falso";"Falso";;"30027";"Falso";"Falso";"Falso";;;"Falso";"jesolo-eraclea";"Falso";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"21/02/2018"
"Falso";"Falso";"30698";"Falso";"Falso";"VENEZIA";"Falso";"CA' LOREDAN";"www.caloredan.com";;"Falso";"Falso";"Falso";"041 2412628";"3 Leoni";"041 2412628";"Falso";"VENEZIA";"4122";"San Marco - Calle Loredan";"Falso";"info@caloredan.com";"Falso";"Falso";"Falso";;"30124";"Falso";"Falso";"Falso";;;"Falso";"venezia";"Vero";;"Vero";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"BED AND BREAKFAST";"Falso";"03/03/2017"
